2018-05-07 11:37:12,038 [main] INFO  utils.VerifiableProperties - Verifying properties
2018-05-07 13:09:15,373 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525667837218] All connections stopped
2018-05-07 13:09:15,373 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Cleared all relevant queues for this fetcher
2018-05-07 13:09:15,373 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Cleared the data chunks in all the consumer message iterators
2018-05-07 13:09:15,373 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Committing all offsets after clearing the fetcher queues
2018-05-07 13:09:15,374 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Releasing partition ownership
2018-05-07 13:09:19,187 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 4001ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 13:09:19,288 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (Disconnected)
2018-05-07 13:09:19,879 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server hslave146/192.168.3.146:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 13:09:22,289 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 3001ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 13:09:23,654 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 13:09:23,655 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2181, initiating session
2018-05-07 13:09:23,715 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2181, sessionid = 0x16338a0d8170007, negotiated timeout = 6000
2018-05-07 13:09:23,715 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (SyncConnected)
2018-05-07 13:09:24,017 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.RangeAssignor - Consumer customer_prof.Copper-1525667833608-6ed28321 rebalancing the following partitions: ArrayBuffer(0) for topic dbserver1.inventory.customers with consumers: List(customer_prof.Copper-1525667833608-6ed28321-0)
2018-05-07 13:09:24,017 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.RangeAssignor - customer_prof.Copper-1525667833608-6ed28321-0 attempting to claim partition 0
2018-05-07 13:09:24,064 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], customer_prof.Copper-1525667833608-6ed28321-0 successfully owned partition 0 for topic dbserver1.inventory.customers
2018-05-07 13:09:24,272 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Consumer customer_prof.Copper-1525667833608-6ed28321 selected partitions : dbserver1.inventory.customers:0: fetched offset = 6: consumed offset = 6
2018-05-07 13:09:24,273 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], end rebalancing consumer customer_prof.Copper-1525667833608-6ed28321 try #0
2018-05-07 13:09:24,273 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread], Starting 
2018-05-07 13:09:24,273 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], begin rebalancing consumer customer_prof.Copper-1525667833608-6ed28321 try #0
2018-05-07 13:09:24,283 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Verifying properties
2018-05-07 13:09:24,284 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property client.id is overridden to customer
2018-05-07 13:09:24,284 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property metadata.broker.list is overridden to 172.17.0.3:9092
2018-05-07 13:09:24,284 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property request.timeout.ms is overridden to 30000
2018-05-07 13:09:24,284 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  client.ClientUtils$ - Fetching metadata from broker id:1,host:172.17.0.3,port:9092 with correlation id 2 for 1 topic(s) Set(dbserver1.inventory.customers)
2018-05-07 13:09:24,289 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525667837218] Stopping leader finder thread
2018-05-07 13:09:24,290 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread], Shutting down
2018-05-07 13:09:24,310 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  producer.SyncProducer - Connected to 172.17.0.3:9092 for producing
2018-05-07 13:09:24,311 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  producer.SyncProducer - Disconnecting from 172.17.0.3:9092
2018-05-07 13:09:24,311 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] WARN  client.ClientUtils$ - Fetching topic metadata with correlation id 2 for topics [Set(dbserver1.inventory.customers)] from broker [id:1,host:172.17.0.3,port:9092] failed
java.nio.channels.ClosedByInterruptException
	at java.nio.channels.spi.AbstractInterruptibleChannel.end(AbstractInterruptibleChannel.java:202)
	at sun.nio.ch.SocketChannelImpl.write(SocketChannelImpl.java:511)
	at java.nio.channels.SocketChannel.write(SocketChannel.java:502)
	at kafka.network.BoundedByteBufferSend.writeTo(BoundedByteBufferSend.scala:56)
	at kafka.network.Send$class.writeCompletely(Transmission.scala:75)
	at kafka.network.BoundedByteBufferSend.writeCompletely(BoundedByteBufferSend.scala:26)
	at kafka.network.BlockingChannel.send(BlockingChannel.scala:103)
	at kafka.producer.SyncProducer.liftedTree1$1(SyncProducer.scala:73)
	at kafka.producer.SyncProducer.kafka$producer$SyncProducer$$doSend(SyncProducer.scala:72)
	at kafka.producer.SyncProducer.send(SyncProducer.scala:113)
	at kafka.client.ClientUtils$.fetchTopicMetadata(ClientUtils.scala:58)
	at kafka.client.ClientUtils$.fetchTopicMetadata(ClientUtils.scala:93)
	at kafka.consumer.ConsumerFetcherManager$LeaderFinderThread.doWork(ConsumerFetcherManager.scala:66)
	at kafka.utils.ShutdownableThread.run(ShutdownableThread.scala:60)
2018-05-07 13:09:24,314 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  producer.SyncProducer - Disconnecting from 172.17.0.3:9092
2018-05-07 13:09:24,314 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread], Stopped 
2018-05-07 13:09:24,314 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread], Shutdown completed
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525667837218] Stopping all fetchers
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525667837218] All connections stopped
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Cleared all relevant queues for this fetcher
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Cleared the data chunks in all the consumer message iterators
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Committing all offsets after clearing the fetcher queues
2018-05-07 13:09:24,315 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Releasing partition ownership
2018-05-07 13:09:24,452 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.RangeAssignor - Consumer customer_prof.Copper-1525667833608-6ed28321 rebalancing the following partitions: ArrayBuffer(0) for topic dbserver1.inventory.customers with consumers: List(customer_prof.Copper-1525667833608-6ed28321-0)
2018-05-07 13:09:24,517 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.RangeAssignor - customer_prof.Copper-1525667833608-6ed28321-0 attempting to claim partition 0
2018-05-07 13:09:24,575 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], customer_prof.Copper-1525667833608-6ed28321-0 successfully owned partition 0 for topic dbserver1.inventory.customers
2018-05-07 13:09:24,576 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], Consumer customer_prof.Copper-1525667833608-6ed28321 selected partitions : dbserver1.inventory.customers:0: fetched offset = 6: consumed offset = 6
2018-05-07 13:09:24,577 [customer_prof.Copper-1525667833608-6ed28321_watcher_executor] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], end rebalancing consumer customer_prof.Copper-1525667833608-6ed28321 try #0
2018-05-07 13:09:24,580 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  consumer.ConsumerFetcherManager$LeaderFinderThread - [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread], Starting 
2018-05-07 13:09:24,749 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Verifying properties
2018-05-07 13:09:24,750 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property client.id is overridden to customer
2018-05-07 13:09:24,750 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property metadata.broker.list is overridden to 172.17.0.3:9092
2018-05-07 13:09:24,750 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  utils.VerifiableProperties - Property request.timeout.ms is overridden to 30000
2018-05-07 13:09:24,750 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  client.ClientUtils$ - Fetching metadata from broker id:1,host:172.17.0.3,port:9092 with correlation id 3 for 1 topic(s) Set(dbserver1.inventory.customers)
2018-05-07 13:09:24,751 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  producer.SyncProducer - Connected to 172.17.0.3:9092 for producing
2018-05-07 13:09:24,898 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  producer.SyncProducer - Disconnecting from 172.17.0.3:9092
2018-05-07 13:09:24,900 [ConsumerFetcherThread-customer_prof.Copper-1525667833608-6ed28321-0-1] INFO  consumer.ConsumerFetcherThread - [ConsumerFetcherThread-customer_prof.Copper-1525667833608-6ed28321-0-1], Starting 
2018-05-07 13:09:24,900 [customer_prof.Copper-1525667833608-6ed28321-leader-finder-thread] INFO  consumer.ConsumerFetcherManager - [ConsumerFetcherManager-1525667837218] Added fetcher for partitions ArrayBuffer([[dbserver1.inventory.customers,0], initOffset 6 to broker id:1,host:172.17.0.3,port:9092] )
2018-05-07 14:17:25,283 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 4002ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 14:17:26,265 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (Disconnected)
2018-05-07 14:17:27,171 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server hslave146/192.168.3.146:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 14:17:30,179 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 4039ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 14:17:32,257 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 14:17:32,279 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2181, initiating session
2018-05-07 14:17:32,657 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2181, sessionid = 0x16338a0d8170007, negotiated timeout = 6000
2018-05-07 14:17:32,657 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (SyncConnected)
2018-05-07 14:18:49,040 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 4000ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 14:18:50,912 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (Disconnected)
2018-05-07 14:18:51,731 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server hslave146/192.168.3.146:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 14:18:55,235 [main-SendThread(hslave146:2181)] INFO  zookeeper.ClientCnxn - Client session timed out, have not heard from server in 4987ms for sessionid 0x16338a0d8170007, closing socket connection and attempting reconnect
2018-05-07 14:18:56,774 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 14:18:56,927 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2181, initiating session
2018-05-07 14:18:56,929 [main-EventThread] INFO  zkclient.ZkClient - zookeeper state changed (Expired)
2018-05-07 14:18:56,929 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Unable to reconnect to ZooKeeper service, session 0x16338a0d8170007 has expired, closing socket connection
2018-05-07 14:18:56,943 [main-EventThread] INFO  zookeeper.ZooKeeper - Initiating client connection, connectString=localhost:2181 sessionTimeout=6000 watcher=org.I0Itec.zkclient.ZkClient@551bdc27
2018-05-07 14:18:57,913 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Opening socket connection to server localhost/127.0.0.1:2181. Will not attempt to authenticate using SASL (unknown error)
2018-05-07 14:18:57,914 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Socket connection established to localhost/127.0.0.1:2181, initiating session
2018-05-07 14:18:57,944 [ZkClient-EventThread-14-localhost:2181] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], ZK expired; release old broker parition ownership; re-register consumer customer_prof.Copper-1525667833608-6ed28321
2018-05-07 14:18:57,997 [ZkClient-EventThread-14-localhost:2181] INFO  consumer.ZookeeperConsumerConnector - [customer_prof.Copper-1525667833608-6ed28321], begin registering consumer customer_prof.Copper-1525667833608-6ed28321 in ZK
2018-05-07 14:18:58,044 [main-EventThread] INFO  zookeeper.ClientCnxn - EventThread shut down
2018-05-07 14:18:58,177 [main-SendThread(localhost:2181)] INFO  zookeeper.ClientCnxn - Session establishment complete on server localhost/127.0.0.1:2181, sessionid = 0x16338a0d817000c, negotiated timeout = 6000
